datetime_utc,temp_c,salinity_psu,wind_speed_ms,tidal_index,do_mg_l,do_anomaly_mg_l,hypoxic_flag
2019-08-18 21:00:00,23.54,36.88,4.19,-0.1376,6.2,0.0031,0
2019-08-18 22:00:00,23.3,36.07,5.48,-0.4803,6.02,-0.1762,0
2019-08-18 23:00:00,23.14,36.46,4.07,-0.685,6.25,0.0511,0
2019-08-19 00:00:00,23.09,35.98,7.91,-0.6781,6.53,0.3302,0
2019-08-19 01:00:00,23.16,36.29,4.26,-0.4414,6.63,0.4266,0
2019-08-19 02:00:00,23.33,36.8,3.91,-0.0182,6.43,0.2334,0
2019-08-19 03:00:00,23.59,36.57,3.41,0.4967,6.37,0.1737,0
2019-08-19 04:00:00,23.83,36.06,3.89,0.9799,6.9,0.7023,0
2019-08-19 05:00:00,23.99,36.38,4.66,1.3102,7.29,1.0894,0
2019-08-19 06:00:00,24.07,36.56,1.44,1.3986,7.69,1.4852,0
2019-08-19 07:00:00,24.01,36.67,0.38,1.2114,7.81,1.6144,0
2019-08-19 08:00:00,23.85,36.54,3.59,0.7791,7.85,1.653,0
2019-08-19 09:00:00,23.62,36.59,7.03,0.1898,7.56,1.3565,0
2019-08-19 10:00:00,23.38,36.35,2.72,-0.4314,6.94,0.7351,0
2019-08-19 11:00:00,23.18,36.61,6.76,-0.9525,6.69,0.4909,0
2019-08-19 12:00:00,23.09,36.37,0.67,-1.2659,6.43,0.2322,0
2019-08-19 13:00:00,23.11,36.53,4.39,-1.3142,5.82,-0.3763,0
2019-08-19 14:00:00,23.25,36.04,1.17,-1.1031,5.26,-0.9373,0
2019-08-19 15:00:00,23.48,36.38,5.71,-0.6987,6.24,0.0393,0
2019-08-19 16:00:00,23.74,36.54,2.73,-0.2105,6.14,-0.0565,0
2019-08-19 17:00:00,23.94,36.58,4.03,0.2371,6.43,0.2321,0
2019-08-19 18:00:00,24.07,36.14,1.56,0.5357,6.66,0.4587,0
2019-08-19 19:00:00,24.08,37.08,0.83,0.6198,6.62,0.4228,0
2019-08-19 20:00:00,23.96,36.88,1.55,0.4831,6.34,0.1441,0
2019-08-19 21:00:00,23.75,36.84,4.66,0.1784,6.1,-0.0953,0
2019-08-19 22:00:00,23.5,36.42,6.83,-0.1962,5.85,-0.3498,0
2019-08-19 23:00:00,23.25,36.64,6.82,-0.5236,6.42,0.2222,0
2019-08-20 00:00:00,23.1,36.16,4.47,-0.6982,6.15,-0.0511,0
2019-08-20 01:00:00,23.08,36.61,4.58,-0.6543,6.67,0.465,0
2019-08-20 02:00:00,23.17,36.54,4.82,-0.3836,6.99,0.7923,0
2019-08-20 03:00:00,23.36,36.25,1.51,0.0614,6.54,0.3416,0
2019-08-20 04:00:00,23.59,36.59,6.15,0.5795,6.92,0.7215,0
2019-08-20 05:00:00,23.84,36.78,3.93,1.0456,6.6,0.4038,0
2019-08-20 06:00:00,24.01,36.52,3.09,1.3417,6.37,0.1718,0
2019-08-20 07:00:00,24.06,37.01,6.01,1.3864,6.82,0.6151,0
2019-08-20 08:00:00,24,36.45,5.64,1.156,6.58,0.3756,0
2019-08-20 09:00:00,23.82,36.74,1.45,0.6912,6.34,0.1369,0
2019-08-20 10:00:00,23.58,36.74,4.77,0.0878,6,-0.2027,0
2019-08-20 11:00:00,23.34,36.68,2.4,-0.526,5.8,-0.398,0
2019-08-20 12:00:00,23.15,36.65,3.17,-1.0199,5.51,-0.6876,0
2019-08-20 13:00:00,23.06,36.84,7.91,-1.2931,6.38,0.1759,0
2019-08-20 14:00:00,23.11,36.12,6.18,-1.2976,6.36,0.1587,0
2019-08-20 15:00:00,23.29,36.7,1.76,-1.0494,5.67,-0.5271,0
2019-08-20 16:00:00,23.53,36.2,6.25,-0.6233,5.85,-0.3486,0
2019-08-20 17:00:00,23.77,36.02,3.31,-0.1329,5.86,-0.336,0
2019-08-20 18:00:00,23.96,36.65,5.14,0.2976,6.83,0.6313,0
2019-08-20 19:00:00,24.07,36.24,3.71,0.5651,7.56,1.3561,0
2019-08-20 20:00:00,24.04,36.3,5.82,0.613,7.25,1.0545,0
2019-08-20 21:00:00,23.89,36.77,4.98,0.4446,6.84,0.6392,0
2019-08-20 22:00:00,23.67,36.05,1.49,0.1214,6.43,0.2291,0
2019-08-20 23:00:00,23.42,36.92,2.16,-0.2535,6.58,0.3827,0
2019-08-21 00:00:00,23.2,37.08,2.64,-0.5628,6.5,0.2956,0
2019-08-21 01:00:00,23.06,36.78,1.4,-0.7057,6.28,0.0766,0
2019-08-21 02:00:00,23.04,36.51,1.42,-0.6247,6.09,-0.1065,0
2019-08-21 03:00:00,23.14,36.56,3.72,-0.3213,6.79,0.5872,0
2019-08-21 04:00:00,23.36,36.78,7.49,0.1429,7.07,0.8713,0
2019-08-21 05:00:00,23.6,36.61,5.62,0.661,7.25,1.051,0
2019-08-21 06:00:00,23.83,36.57,4.36,1.1068,7.36,1.1602,0
2019-08-21 07:00:00,23.98,36.63,2.71,1.3665,6.91,0.7131,0
2019-08-21 08:00:00,24.02,36.44,2.63,1.3669,6.03,-0.1731,0
2019-08-21 09:00:00,23.92,36.87,3.59,1.0945,6.23,0.0332,0
2019-08-21 10:00:00,23.74,36.59,1.31,0.5997,6.48,0.2816,0
2019-08-21 11:00:00,23.5,37.03,7.02,-0.0145,6.54,0.3358,0
2019-08-21 12:00:00,23.27,36.26,2.71,-0.6175,5.61,-0.591,0
2019-08-21 13:00:00,23.11,36.94,4.39,-1.0816,5.6,-0.6008,0
2019-08-21 14:00:00,23.03,36.07,2.25,-1.3132,5.76,-0.444,0
2019-08-21 15:00:00,23.1,35.93,6.59,-1.2743,5.97,-0.2325,0
2019-08-21 16:00:00,23.28,36.34,1.85,-0.9911,5.82,-0.3772,0
2019-08-21 17:00:00,23.52,36.71,4.96,-0.546,5.74,-0.459,0
2019-08-21 18:00:00,23.76,36.58,5.74,-0.0568,5.76,-0.4448,0
2019-08-21 19:00:00,23.95,36.8,4.17,0.354,6,-0.1986,0
2019-08-21 20:00:00,24.04,36.7,2.38,0.589,6.45,0.2503,0
2019-08-21 21:00:00,24,36.77,6.49,0.6006,6.93,0.7258,0
2019-08-21 22:00:00,23.85,36.1,2.81,0.4022,6.3,0.104,0
2019-08-21 23:00:00,23.62,36.23,5.51,0.0631,6.59,0.3894,0
2019-08-22 00:00:00,23.36,36.73,2.38,-0.3091,6.05,-0.1473,0
2019-08-22 01:00:00,23.15,36.94,1.63,-0.5978,5.71,-0.4869,0
2019-08-22 02:00:00,23.05,36.88,3.22,-0.7074,5.79,-0.4143,0
2019-08-22 03:00:00,23.06,36.36,3.43,-0.5893,6.64,0.4446,0
2019-08-22 04:00:00,23.18,36.15,2.98,-0.2549,6.62,0.4238,0
2019-08-22 05:00:00,23.4,36.52,3.46,0.2257,6.38,0.1795,0
2019-08-22 06:00:00,23.66,35.95,5.14,0.7404,6.32,0.1165,0
2019-08-22 07:00:00,23.89,35.67,7.29,1.1631,6.82,0.6166,0
2019-08-22 08:00:00,24.02,36.77,5.73,1.3845,6.56,0.3586,0
2019-08-22 09:00:00,24.04,36.84,7.94,1.3402,6.08,-0.1219,0
2019-08-22 10:00:00,23.94,36.46,3,1.027,5.46,-0.7372,0
2019-08-22 11:00:00,23.73,36.44,2.7,0.505,5.7,-0.5021,0
2019-08-22 12:00:00,23.48,36.67,6.75,-0.1166,6.63,0.435,0
2019-08-22 13:00:00,23.25,36.41,2.77,-0.7053,6.14,-0.0642,0
2019-08-22 14:00:00,23.07,36.19,2.19,-1.1371,6.14,-0.0635,0
2019-08-22 15:00:00,23.02,36.93,5.68,-1.3262,7.31,1.1116,0
2019-08-22 16:00:00,23.08,36.58,3.18,-1.2446,7.38,1.1846,0
2019-08-22 17:00:00,23.26,36.68,5.27,-0.9284,7.61,1.4115,0
2019-08-22 18:00:00,23.5,36.22,5.41,-0.4675,7.6,1.3995,0
2019-08-22 19:00:00,23.74,36.97,5.25,0.0174,7.48,1.2848,0
2019-08-22 20:00:00,23.92,36.82,4.5,0.4058,7.36,1.1566,0
2019-08-22 21:00:00,23.98,36.5,6.72,0.607,6.65,0.4497,0
2019-08-22 22:00:00,23.92,36.31,4.36,0.5828,6.63,0.4266,0
2019-08-22 23:00:00,23.75,36.72,3.2,0.3561,6.71,0.5097,0
2019-08-23 00:00:00,23.49,36.39,1.48,0.0039,5.87,-0.3264,0
2019-08-23 01:00:00,23.24,36.77,1.2,-0.3626,5.47,-0.73,0
2019-08-23 02:00:00,23.03,36.1,3.73,-0.6281,5.74,-0.4647,0
2019-08-23 03:00:00,22.94,36.17,5.46,-0.7032,5.81,-0.3854,0
2019-08-23 04:00:00,22.97,36.72,3.83,-0.5483,5.77,-0.431,0
2019-08-23 05:00:00,23.12,36.03,4.3,-0.1847,5.9,-0.3042,0
2019-08-23 06:00:00,23.35,36.1,3.27,0.3092,6.42,0.2243,0
2019-08-23 07:00:00,23.6,36.52,5.83,0.8174,6.75,0.5532,0
2019-08-23 08:00:00,23.82,36.58,4.82,1.214,6.36,0.1572,0
2019-08-23 09:00:00,23.94,36.43,4.52,1.3954,6.23,0.0258,0
2019-08-23 10:00:00,23.93,36.3,3.38,1.3064,5.77,-0.4343,0
2019-08-23 11:00:00,23.8,36.33,1.21,0.9541,5.88,-0.3171,0
2019-08-23 12:00:00,23.58,36.68,3.93,0.4077,5.9,-0.2967,0
2019-08-23 13:00:00,23.34,36.59,2.2,-0.2177,6,-0.1967,0
2019-08-23 14:00:00,23.12,36.27,4.2,-0.789,6.07,-0.1295,0
2019-08-23 15:00:00,22.98,36.2,4.01,-1.1863,5.74,-0.463,0
2019-08-23 16:00:00,22.95,36.16,6.83,-1.332,5.97,-0.2312,0
2019-08-23 17:00:00,23.07,36.95,7.23,-1.2086,5.37,-0.8347,0
2019-08-23 18:00:00,23.27,36.8,8.29,-0.8618,5.85,-0.3464,0
2019-08-23 19:00:00,23.52,36.39,3.56,-0.3883,5.74,-0.4603,0
2019-08-23 20:00:00,23.74,36.63,0.51,0.0891,5.16,-1.0398,0
2019-08-23 21:00:00,23.91,35.94,3.53,0.4528,5.84,-0.3627,0
2019-08-23 22:00:00,23.95,36.57,3.22,0.6193,6.67,0.4652,0
2019-08-23 23:00:00,23.87,36.5,3.04,0.5598,6.54,0.3442,0
2019-08-24 00:00:00,23.68,36.64,5.1,0.3067,6.53,0.3278,0
2019-08-24 01:00:00,23.43,36.57,7.09,-0.0556,6.53,0.3319,0
2019-08-24 02:00:00,23.18,36.5,3.91,-0.4134,6.06,-0.1427,0
2019-08-24 03:00:00,23,36.53,4,-0.6535,6.23,0.0254,0
2019-08-24 04:00:00,22.93,36.54,5.2,-0.6931,6.59,0.395,0
2019-08-24 05:00:00,22.99,36.74,4.9,-0.502,6.86,0.6586,0
2019-08-24 06:00:00,23.16,37.1,4.76,-0.1113,7.25,1.0519,0
2019-08-24 07:00:00,23.38,36.85,5.22,0.3931,7.43,1.2263,0
2019-08-24 08:00:00,23.63,36.57,6.37,0.8913,7.35,1.1515,0
2019-08-24 09:00:00,23.82,36.68,4.08,1.2592,6.35,0.149,0
2019-08-24 10:00:00,23.92,36.62,5.68,1.3993,6.85,0.6513,0
2019-08-24 11:00:00,23.9,36.54,2.49,1.2656,6.53,0.3333,0
2019-08-24 12:00:00,23.77,36.44,4.93,0.876,6.91,0.7098,0
2019-08-24 13:00:00,23.54,36.5,0.55,0.3083,7.07,0.8683,0
2019-08-24 14:00:00,23.29,36.3,4.33,-0.3175,7,0.795,0
2019-08-24 15:00:00,23.06,36.55,2.61,-0.8681,6.17,-0.0305,0
2019-08-24 16:00:00,22.94,36.7,5.18,-1.2288,5.61,-0.5851,0
2019-08-24 17:00:00,22.93,36.18,6.83,-1.3308,5.17,-1.0264,0
2019-08-24 18:00:00,23.04,36.33,3.78,-1.1668,5.46,-0.7414,0
2019-08-24 19:00:00,23.24,36.6,3.92,-0.7919,5.66,-0.5383,0
2019-08-24 20:00:00,23.49,36.33,5.93,-0.3089,6.64,0.4423,0
2019-08-24 21:00:00,23.71,36.79,3.86,0.158,6.76,0.5628,0
2019-08-24 22:00:00,23.85,37.14,3.05,0.4948,6.38,0.1774,0
2019-08-24 23:00:00,23.87,36.59,5.53,0.6257,7.01,0.8081,0
2019-08-25 00:00:00,23.78,36.42,1.47,0.5317,7.09,0.8925,0
2019-08-25 01:00:00,23.59,36.61,5.59,0.2545,7.45,1.2524,0
2019-08-25 02:00:00,23.35,36.38,7.7,-0.115,7.16,0.963,0
2019-08-25 03:00:00,23.12,36.6,5.33,-0.4611,6.84,0.6378,0
2019-08-25 04:00:00,22.94,36.77,4.22,-0.6737,6.64,0.4447,0
2019-08-25 05:00:00,22.89,37.07,2.75,-0.677,6.05,-0.1529,0
2019-08-25 06:00:00,22.98,36.52,0.67,-0.4505,5.7,-0.5049,0
2019-08-25 07:00:00,23.16,36.34,4.12,-0.0349,5.89,-0.311,0
2019-08-25 08:00:00,23.39,36.42,2.56,0.4767,6.38,0.1792,0
2019-08-25 09:00:00,23.63,36.78,1.02,0.9617,6.08,-0.1176,0
2019-08-25 10:00:00,23.82,36.42,5.04,1.2983,6.6,0.4021,0
2019-08-25 11:00:00,23.89,36.6,0.55,1.3958,6.36,0.1554,0
2019-08-25 12:00:00,23.85,36.31,4.7,1.2181,6.54,0.3433,0
2019-08-25 13:00:00,23.7,36.3,7.26,0.7932,6.39,0.1892,0
2019-08-25 14:00:00,23.46,36.39,4.18,0.2074,5.8,-0.3971,0
2019-08-25 15:00:00,23.21,36.62,4.64,-0.4152,6.13,-0.07,0
2019-08-25 16:00:00,23,36.51,2.64,-0.9422,6.25,0.0499,0
2019-08-25 17:00:00,22.89,36.94,4.19,-1.2646,6.58,0.385,0
2019-08-25 18:00:00,22.91,36.87,7.75,-1.3225,6.67,0.4665,0
2019-08-25 19:00:00,23.04,37.08,6.16,-1.1193,6.91,0.7051,0
2019-08-25 20:00:00,23.26,37.01,3.15,-0.719,6.86,0.6603,0
2019-08-25 21:00:00,23.52,36.5,6.71,-0.2299,7.19,0.9871,0
2019-08-25 22:00:00,23.74,36.88,6.07,0.2236,6.36,0.1612,0
2019-08-25 23:00:00,23.85,36.67,5.43,0.5315,6.18,-0.0162,0
2019-08-26 00:00:00,23.87,36.02,2.12,0.6263,6.53,0.329,0
2019-08-26 01:00:00,23.76,36.59,6.18,0.4989,6.81,0.6054,0
2019-08-26 02:00:00,23.55,37.08,1.39,0.2,6.14,-0.0648,0
2019-08-26 03:00:00,23.3,36.46,3.22,-0.1738,6.46,0.2569,0
2019-08-26 04:00:00,23.09,36.2,5.47,-0.5054,6.68,0.4774,0
2019-08-26 05:00:00,22.95,36.4,5.84,-0.6884,6.83,0.6259,0
2019-08-26 06:00:00,22.91,36.76,4,-0.6549,6.35,0.151,0
2019-08-26 07:00:00,23,36.41,2.95,-0.3941,5.8,-0.3971,0
2019-08-26 08:00:00,23.2,37.1,3.49,0.0439,5.69,-0.5137,0
2019-08-26 09:00:00,23.44,36.66,4.7,0.5595,6.14,-0.0564,0
2019-08-26 10:00:00,23.68,36.97,2.75,1.0282,6.35,0.1511,0
2019-08-26 11:00:00,23.85,36.75,5.65,1.3311,6.76,0.5609,0
2019-08-26 12:00:00,23.9,36.78,0.79,1.3851,6.07,-0.129,0
2019-08-26 13:00:00,23.84,36.5,1.06,1.1641,5.69,-0.5086,0
2019-08-26 14:00:00,23.66,36.44,5.55,0.7062,6.07,-0.1286,0
2019-08-26 15:00:00,23.42,36.5,4.5,0.1055,5.8,-0.4013,0
2019-08-26 16:00:00,23.17,36.67,1.81,-0.5105,5.84,-0.3647,0
2019-08-26 17:00:00,22.99,36.84,4.09,-1.011,6.2,9e-4,0
2019-08-26 18:00:00,22.91,36.2,5.27,-1.2933,6.24,0.0435,0
2019-08-26 19:00:00,22.95,36.91,5.44,-1.3074,6.9,0.7004,0
2019-08-26 20:00:00,23.1,36.85,1.75,-1.0666,6.39,0.1939,0
2019-08-26 21:00:00,23.33,36.85,5.87,-0.6437,6.58,0.3765,0
2019-08-26 22:00:00,23.58,36.51,1.26,-0.1516,6.13,-0.0709,0
2019-08-26 23:00:00,23.78,36.93,5.58,0.2854,6.72,0.5221,0
2019-08-27 00:00:00,23.87,36.66,6.12,0.5626,7.07,0.869,0
2019-08-27 01:00:00,23.87,36.87,6.68,0.6211,6.93,0.7281,0
2019-08-27 02:00:00,23.73,36.62,8.28,0.4616,7.06,0.8637,0
2019-08-27 03:00:00,23.51,36.03,4.09,0.1435,6.79,0.5886,0
2019-08-27 04:00:00,23.26,36.63,7.3,-0.2314,7.11,0.9061,0
2019-08-27 05:00:00,23.04,36.66,3.79,-0.5458,6.27,0.0739,0
2019-08-27 06:00:00,22.91,36.79,3.96,-0.6975,6.25,0.0511,0
2019-08-27 07:00:00,22.9,36.84,6.31,-0.627,5.98,-0.2236,0
2019-08-27 08:00:00,23,36.86,4.61,-0.3332,6.23,0.0309,0
2019-08-27 09:00:00,23.2,36.57,4.98,0.1246,6.61,0.4077,0
2019-08-27 10:00:00,23.45,36.36,7.22,0.641,7.16,0.9571,0
2019-08-27 11:00:00,23.69,36.56,6.52,1.0902,6.68,0.479,0
2019-08-27 12:00:00,23.85,36.32,4.52,1.3573,6.17,-0.0314,0
2019-08-27 13:00:00,23.88,36.62,4.76,1.3672,6.15,-0.0513,0
2019-08-27 14:00:00,23.78,36.34,3.11,1.1039,6.75,0.546,0
2019-08-27 15:00:00,23.59,36.76,8.85,0.6154,7.01,0.8059,0
2019-08-27 16:00:00,23.34,36.34,1.43,0.0031,6.22,0.018,0
2019-08-27 17:00:00,23.09,36.29,5.77,-0.6027,6.59,0.3892,0
2019-08-27 18:00:00,22.92,36.52,4.8,-1.074,6.79,0.5888,0
2019-08-27 19:00:00,22.85,37.08,5.5,-1.315,6.43,0.2321,0
2019-08-27 20:00:00,22.91,37.09,11.73,-1.2855,6.39,0.1856,0
2019-08-27 21:00:00,23.07,36.6,3.83,-1.0091,5.63,-0.5749,0
2019-08-27 22:00:00,23.31,36.49,3.07,-0.5666,5.76,-0.4426,0
2019-08-27 23:00:00,23.55,36.93,4.92,-0.0747,6.44,0.2374,0
2019-08-28 00:00:00,23.73,36.26,6.65,0.3431,5.99,-0.214,0
2019-08-28 01:00:00,23.82,36.38,1.95,0.5882,5.56,-0.6412,0
2019-08-28 02:00:00,23.8,36.94,4.7,0.6103,5.58,-0.6204,0
2019-08-28 03:00:00,23.66,36.96,4.15,0.4203,5.24,-0.959,0
2019-08-28 04:00:00,23.45,37.05,2.3,0.0855,5.64,-0.5568,0
2019-08-28 05:00:00,23.21,36.29,3.04,-0.2875,5.35,-0.8467,0
2019-08-28 06:00:00,23,36.46,6.32,-0.582,6.44,0.2378,0
2019-08-28 07:00:00,22.89,36.79,3.94,-0.7009,6.3,0.0953,0
2019-08-28 08:00:00,22.89,36.54,0.69,-0.5933,6.49,0.2917,0
2019-08-28 09:00:00,23.01,36.8,4.25,-0.2681,6.58,0.3781,0
2019-08-28 10:00:00,23.22,36.55,9.8,0.2068,6.73,0.5267,0
2019-08-28 11:00:00,23.48,36.46,5.92,0.7207,6.32,0.1173,0
2019-08-28 12:00:00,23.69,36.65,1.93,1.1474,5.96,-0.2423,0
2019-08-28 13:00:00,23.83,36.42,1.9,1.3767,5.87,-0.3307,0
2019-08-28 14:00:00,23.84,37.12,4.71,1.342,5.72,-0.4752,0
2019-08-28 15:00:00,23.72,36.64,4.73,1.0377,5.78,-0.4192,0
2019-08-28 16:00:00,23.51,36.2,1.81,0.5214,6.31,0.1141,0
2019-08-28 17:00:00,23.26,36.9,3.35,-0.099,6.09,-0.1057,0
2019-08-28 18:00:00,23.02,36.79,3.63,-0.6914,5.96,-0.2399,0
2019-08-28 19:00:00,22.85,36.56,3.15,-1.1309,5.6,-0.5967,0
2019-08-28 20:00:00,22.8,36.98,2.52,-1.3296,5.95,-0.2478,0
2019-08-28 21:00:00,22.89,36.45,4.1,-1.2571,6.15,-0.052,0
2019-08-28 22:00:00,23.07,36.99,1.55,-0.9471,6.09,-0.106,0
2019-08-28 23:00:00,23.31,36.54,6.19,-0.488,6.47,0.2697,0
2019-08-29 00:00:00,23.56,37,4.91,3e-4,6.13,-0.0695,0
2019-08-29 01:00:00,23.74,36.6,4.88,0.3964,5.82,-0.3846,0
2019-08-29 02:00:00,23.82,36.88,1.68,0.6079,5.99,-0.2054,0
2019-08-29 03:00:00,23.77,36.97,7.2,0.5941,6.31,0.1093,0
2019-08-29 04:00:00,23.62,36.51,4.64,0.3752,6.25,0.0471,0
2019-08-29 05:00:00,23.38,36.99,1.59,0.0266,5.93,-0.2664,0
2019-08-29 06:00:00,23.14,37.04,4.78,-0.3416,6.27,0.0713,0
2019-08-29 07:00:00,22.93,36.78,1.74,-0.6136,6.23,0.0333,0
2019-08-29 08:00:00,22.85,36.19,4.12,-0.6984,6.19,-0.0099,0
2019-08-29 09:00:00,22.87,36.8,2.8,-0.5539,6.33,0.1301,0
2019-08-29 10:00:00,22.99,36.71,2.87,-0.1991,6.35,0.1519,0
2019-08-29 11:00:00,23.22,36.17,5.16,0.2899,6.92,0.7226,0
2019-08-29 12:00:00,23.46,36.6,4.59,0.798,6.83,0.627,0
2019-08-29 13:00:00,23.66,36.55,4.67,1.1994,6.75,0.5451,0
2019-08-29 14:00:00,23.79,36.58,1.64,1.3892,6.56,0.3627,0
2019-08-29 15:00:00,23.79,36.74,0.17,1.3097,6.4,0.201,0
2019-08-29 16:00:00,23.68,36.71,6.05,0.9659,7.25,1.0482,0
2019-08-29 17:00:00,23.46,36.83,1.37,0.4246,6.44,0.2399,0
2019-08-29 18:00:00,23.21,36.57,5.12,-0.2004,6.71,0.5131,0
2019-08-29 19:00:00,22.99,36.92,7.07,-0.7761,6.46,0.2583,0
2019-08-29 20:00:00,22.84,36.56,4.42,-1.1815,6.14,-0.0595,0
2019-08-29 21:00:00,22.8,36.65,4.05,-1.337,5.99,-0.2122,0
2019-08-29 22:00:00,22.89,36.94,2.16,-1.2224,5.86,-0.3389,0
2019-08-29 23:00:00,23.09,36.46,4.35,-0.8812,5.99,-0.2145,0
2019-08-30 00:00:00,23.34,36.75,3.48,-0.4086,6.01,-0.1879,0
2019-08-30 01:00:00,23.57,36.75,2.4,0.073,6.1,-0.1043,0
2019-08-30 02:00:00,23.73,37.08,5.46,0.445,6.83,0.6278,0
2019-08-30 03:00:00,23.8,36.62,3.48,0.6219,7.06,0.8602,0
2019-08-30 04:00:00,23.72,36.86,6.7,0.5725,7.44,1.2355,0
2019-08-30 05:00:00,23.55,36.86,1.01,0.3267,6.41,0.2146,0
2019-08-30 06:00:00,23.31,36.54,1.37,-0.0328,6.18,-0.0203,0
2019-08-30 07:00:00,23.06,36.7,7.85,-0.3931,6.42,0.2194,0
2019-08-30 08:00:00,22.86,36.39,2.11,-0.6404,5.68,-0.5186,0
2019-08-30 09:00:00,22.79,36.79,4.47,-0.6899,6.21,0.0063,0
2019-08-30 10:00:00,22.84,37.19,5.6,-0.5092,5.9,-0.2995,0
2019-08-30 11:00:00,23.01,36.72,0.58,-0.1268,5.49,-0.7076,0
2019-08-30 12:00:00,23.24,36.5,7.1,0.3734,6.39,0.1903,0
2019-08-30 13:00:00,23.48,36.89,7.04,0.8724,6.5,0.3025,0
2019-08-30 14:00:00,23.68,36.48,3.54,1.2457,6.72,0.5193,0
2019-08-30 15:00:00,23.79,36.79,5.51,1.3945,7.05,0.8517,0
2019-08-30 16:00:00,23.76,36.56,3.99,1.2705,6.55,0.3484,0
2019-08-30 17:00:00,23.61,36.78,5.56,0.8889,6.48,0.2767,0
2019-08-30 18:00:00,23.39,36.74,3.84,0.3256,6.51,0.3123,0
2019-08-30 19:00:00,23.14,36.79,7.01,-0.3006,6.88,0.6803,0
2019-08-30 20:00:00,22.92,36.73,5.05,-0.8563,6.97,0.766,0
2019-08-30 21:00:00,22.78,36.71,0.8,-1.2256,6.77,0.5748,0
2019-08-30 22:00:00,22.76,36.53,1.13,-1.3373,6.47,0.2679,0
2019-08-30 23:00:00,22.88,36.72,1.05,-1.1817,6.22,0.0244,0
2019-08-31 00:00:00,23.09,36.94,3.74,-0.8117,6.19,-0.0096,0
2019-08-31 01:00:00,23.35,37.11,4.75,-0.3288,6.5,0.3008,0
2019-08-31 02:00:00,23.6,36.97,0.01,0.143,5.62,-0.5846,0
2019-08-31 03:00:00,23.75,37.16,3.33,0.4886,5.86,-0.336,0
2019-08-31 04:00:00,23.8,36.55,4.55,0.63,6.12,-0.0814,0
2019-08-31 05:00:00,23.69,36.21,5.73,0.5458,5.98,-0.2245,0
2019-08-31 06:00:00,23.5,36.78,6.59,0.2753,6.24,0.0383,0
2019-08-31 07:00:00,23.26,36.87,3.04,-0.0923,6.18,-0.0229,0
2019-08-31 08:00:00,23.02,37.03,6.3,-0.4417,6.31,0.1118,0
2019-08-31 09:00:00,22.86,36.7,4.86,-0.662,5.62,-0.5792,0
2019-08-31 10:00:00,22.8,36.58,3.34,-0.6755,5.68,-0.5209,0
2019-08-31 11:00:00,22.86,36.55,5.55,-0.4592,5.8,-0.3966,0
2019-08-31 12:00:00,23.03,36.92,4.86,-0.0514,5.78,-0.4188,0
2019-08-31 13:00:00,23.28,36.63,4.02,0.4568,5.97,-0.2264,0
2019-08-31 14:00:00,23.53,36.45,3.89,0.9434,6.12,-0.0754,0
2019-08-31 15:00:00,23.71,36.65,3.96,1.2861,6.1,-0.0995,0
2019-08-31 16:00:00,23.8,36.58,2.51,1.3926,5.94,-0.2609,0
2019-08-31 17:00:00,23.75,36.52,2.72,1.2244,6.22,0.022,0
2019-08-31 18:00:00,23.59,36.55,2.41,0.8071,6.57,0.3718,0
2019-08-31 19:00:00,23.35,36.85,5.1,0.2249,6.35,0.1526,0
2019-08-31 20:00:00,23.09,36.94,4.14,-0.3989,5.99,-0.2052,0
2019-08-31 21:00:00,22.9,36.59,3.77,-0.9316,5.51,-0.69,0
2019-08-31 22:00:00,22.79,36.75,1.84,-1.2628,5.38,-0.8226,0
2019-08-31 23:00:00,22.81,36.61,8.02,-1.3305,5.84,-0.3643,0
2019-09-01 00:00:00,22.95,36.53,2.64,-1.1353,5.53,-0.6735,0
2019-09-01 01:00:00,23.16,36.64,4.61,-0.7392,6.07,-0.1256,0
2019-09-01 02:00:00,23.41,37.35,5.36,-0.2493,5.93,-0.2733,0
2019-09-01 03:00:00,23.63,36.6,3.26,0.2097,5.7,-0.4969,0
2019-09-01 04:00:00,23.75,37.13,0.37,0.5269,5.38,-0.8211,0
2019-09-01 05:00:00,23.76,37.06,2.08,0.6323,5.96,-0.2379,0
2019-09-01 06:00:00,23.65,36.91,5.02,0.5143,6.32,0.1236,0
2019-09-01 07:00:00,23.44,36.77,5.32,0.2214,6.71,0.5094,0
2019-09-01 08:00:00,23.19,36.49,4.33,-0.1512,6.56,0.3559,0
2019-09-01 09:00:00,22.94,36.15,3.52,-0.487,6.83,0.6334,0
2019-09-01 10:00:00,22.78,36.57,6.66,-0.6783,6.71,0.5079,0
2019-09-01 11:00:00,22.72,36.93,5.52,-0.6552,7.18,0.9761,0
2019-09-01 12:00:00,22.82,36.94,6.92,-0.4043,7.44,1.2355,0
2019-09-01 13:00:00,23.01,36.85,7.18,0.0265,6.99,0.7909,0
2019-09-01 14:00:00,23.26,36.87,4.87,0.5395,6.89,0.688,0
2019-09-01 15:00:00,23.51,36.55,5.47,1.0105,7.1,0.902,0
2019-09-01 16:00:00,23.68,36.76,4.65,1.3202,7.37,1.1737,0
2019-09-01 17:00:00,23.74,36.87,4.56,1.3835,7.55,1.3543,0
2019-09-01 18:00:00,23.68,36.69,6.03,1.1718,7.78,1.578,0
2019-09-01 19:00:00,23.53,36.58,5.07,0.721,7.35,1.1533,0
